ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value
X34,Northern America,XA:8382,X34 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,15198.919
X34,Northern America,XA:8382,X34 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,12665.765
X34,Northern America,XA:8382,X34 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,8223.862
X34,Northern America,XA:8382,X34 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,6853.218
X35,Northern America: High income,XA:8422,X35 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,15198.919
X35,Northern America: High income,XA:8422,X35 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,12665.765
X35,Northern America: High income,XA:8422,X35 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,8223.862
X35,Northern America: High income,XA:8422,X35 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,6853.218
X36,Arab States,XA:8384,X36 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,5512.031
X36,Arab States,XA:8384,X36 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,4593.359
X36,Arab States,XA:8384,X36 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,1772.28
X36,Arab States,XA:8384,X36 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,1476.9
X37,Arab States: Lower-middle income,XA:8423,X37 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,134.188
X37,Arab States: Lower-middle income,XA:8423,X37 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,111.823
X37,Arab States: Lower-middle income,XA:8423,X37 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,50.957
X37,Arab States: Lower-middle income,XA:8423,X37 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,42.465
X38,Arab States: Upper-middle income,XA:8424,X38 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1605.162
X38,Arab States: Upper-middle income,XA:8424,X38 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1337.635
X38,Arab States: Upper-middle income,XA:8424,X38 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,536.387
X38,Arab States: Upper-middle income,XA:8424,X38 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,446.989
X39,Arab States: High income,XA:8425,X39 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,3289.293
X39,Arab States: High income,XA:8425,X39 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,2741.077
X39,Arab States: High income,XA:8425,X39 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,1041.28
X39,Arab States: High income,XA:8425,X39 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,867.734
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,165625.288
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,138021.073
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,43297.627
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,36081.356
X41,Asia and the Pacific: Low income,XA:8426,X41 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1264.67
X41,Asia and the Pacific: Low income,XA:8426,X41 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1053.891
X41,Asia and the Pacific: Low income,XA:8426,X41 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,198.983
X41,Asia and the Pacific: Low income,XA:8426,X41 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,165.819
X42,Asia and the Pacific: Lower-middle income,XA:8427,X42 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,106875.204
X42,Asia and the Pacific: Lower-middle income,XA:8427,X42 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,89062.67
X42,Asia and the Pacific: Lower-middle income,XA:8427,X42 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,22226.281
X42,Asia and the Pacific: Lower-middle income,XA:8427,X42 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,18521.901
X43,Asia and the Pacific: Upper-middle income,XA:8428,X43 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,51395.999
X43,Asia and the Pacific: Upper-middle income,XA:8428,X43 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,42829.999
X43,Asia and the Pacific: Upper-middle income,XA:8428,X43 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,17937.514
X43,Asia and the Pacific: Upper-middle income,XA:8428,X43 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,14947.928
X44,Asia and the Pacific: High income,XA:8429,X44 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,6089.415
X44,Asia and the Pacific: High income,XA:8429,X44 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,5074.512
X44,Asia and the Pacific: High income,XA:8429,X44 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,2934.848
X44,Asia and the Pacific: High income,XA:8429,X44 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,2445.707
X45,Eastern Asia,XA:8386,X45 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,41440.211
X45,Eastern Asia,XA:8386,X45 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,34533.51
X45,Eastern Asia,XA:8386,X45 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,12248.316
X45,Eastern Asia,XA:8386,X45 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,10206.93
X46,Eastern Asia: Low income,XA:8430,X46 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,657.193
X46,Eastern Asia: Low income,XA:8430,X46 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,547.661
X46,Eastern Asia: Low income,XA:8430,X46 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,307.852
X46,Eastern Asia: Low income,XA:8430,X46 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,256.543
X47,Eastern Asia: Upper-middle income,XA:8431,X47 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,35499.789
X47,Eastern Asia: Upper-middle income,XA:8431,X47 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,29583.157
X47,Eastern Asia: Upper-middle income,XA:8431,X47 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,9016.529
X47,Eastern Asia: Upper-middle income,XA:8431,X47 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,7513.774
X48,Eastern Asia: High income,XA:8432,X48 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,5241.147
X48,Eastern Asia: High income,XA:8432,X48 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,4367.623
X48,Eastern Asia: High income,XA:8432,X48 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,2882.255
X48,Eastern Asia: High income,XA:8432,X48 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,2401.879
X49,South-Eastern Asia and the Pacific,XA:8388,X49 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,28947.004
X49,South-Eastern Asia and the Pacific,XA:8388,X49 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,24122.503
